game,agent_a,agent_b,player1,player2,result,score_for_a,plies
4548,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,84
4549,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,81
4550,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,84
4551,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,88
4552,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,84
4553,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,88
4554,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,86
4555,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,84
4556,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,94
4557,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,85
4558,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,96
4559,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,draw,0.5,100
4560,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,92
