game,agent_a,agent_b,player1,player2,result,score_for_a,plies
8934,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,54
8935,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
8936,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,56
8937,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,62
8938,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,60
8939,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
8940,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
8941,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
8942,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,51
8943,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
8944,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,68
8945,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
8946,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,58
8947,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,56
8948,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,51
8949,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,55
8950,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,61
8951,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
8952,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,53
8953,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
8954,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,49
8955,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,51
8956,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
8957,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,62
8958,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
8959,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
8960,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,55
8961,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,53
8962,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,53
8963,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,63
8964,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
8965,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,57
8966,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,58
8967,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,54
8968,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
8969,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,draw,0.5,58
8970,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,54
8971,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
8972,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,56
8973,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,57
8974,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,57
8975,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
8976,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,64
8977,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
8978,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,59
8979,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,58
8980,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,53
8981,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
8982,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
8983,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,56
8984,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,61
8985,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
8986,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,54
8987,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
8988,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,58
8989,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,61
8990,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,56
8991,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,58
8992,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,57
8993,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,62
8994,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,56
8995,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
8996,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,54
8997,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,60
8998,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,54
8999,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
9000,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,63
9001,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
9002,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
9003,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,61
9004,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,57
9005,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,59
9006,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,65
9007,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
9008,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
9009,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,60
9010,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,61
