game,agent_a,agent_b,player1,player2,result,score_for_a,plies
776,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,68
777,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,69
778,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,75
779,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,72
780,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,74
781,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,75
782,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,73
783,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,79
784,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,77
785,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,79
786,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,74
787,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,78
788,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,71
789,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,86
790,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,76
791,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,73
792,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,84
793,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,71
794,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,84
795,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,90
796,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,79
797,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,70
798,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,71
799,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,72
800,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,76
801,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,72
802,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,78
803,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,77
804,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,80
805,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,80
806,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,80
807,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,74
808,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,84
809,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,72
810,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,83
811,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,draw,0.5,92
812,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,73
813,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,71
814,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,73
815,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,87
816,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,74
817,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,79
818,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,77
819,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,83
820,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,72
821,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,76
822,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,84
823,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,79
824,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,78
825,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,79
826,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,75
827,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,78
828,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,86
829,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,82
830,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,83
831,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,78
832,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,77
833,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,82
834,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,75
835,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,81
836,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,89
837,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,77
838,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,80
839,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,76
840,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,73
841,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,76
842,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,76
843,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,76
844,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,83
845,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,85
846,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,83
847,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,74
848,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,78
849,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,88
850,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,80
851,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,84
852,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,85
853,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,76
854,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,76
855,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,83
856,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,83
857,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,79
858,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,76
859,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,77
860,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,76
861,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,81
862,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,79
863,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,81
864,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,81
865,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,88
866,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,73
867,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,85
868,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,82
869,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,75
870,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,83
871,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,79
872,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,77
873,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,79
874,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,94
875,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,77
876,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,80
877,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,79
878,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,81
879,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,82
880,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,77
881,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,82
882,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,77
883,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,85
884,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,77
885,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,81
886,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,85
887,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,84
888,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p1_win,1.0,83
889,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,79
890,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,77
891,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,p2_win,0.0,82
892,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,81
893,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,84
894,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p1_win,0.0,83
895,runs\models_9x9\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9_heads\best.pt,runs\models_9x9\best.pt,p2_win,1.0,86
